Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5HomeOver2.5Perc,MaxCAHA,Last5AwayOver2.5Perc,HST,Last5HomeOver2.5Count,AST,Last5AwayOver2.5Count,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5HomeGoalsConceded,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,B365CD,AvgAwayGoalsConceded,AvgHomeGoalsScored,AvgC>2.5,HS,Over2.5
2024-08-24,F1,16:00,Lyon,Monaco,A,D,2024/2025,0.0,1.87,0.0,1,0.0,4,0.0,66.67,50.0,2.0,0.0,0.0,2.0,3.8,0.0,2.0,1.51,2,0
2024-09-14,F1,18:00,Auxerre,Monaco,A,A,2024/2025,100.0,2.07,50.0,3,2.0,9,1.0,100.0,50.0,2.0,0.0,1.0,2.5,3.8,0.0,1.67,1.54,13,1
2022-08-13,F1,20:00,Paris SG,Montpellier,H,H,2022/2023,100.0,2.01,100.0,10,1.0,4,1.0,63.16,57.89,2.0,5.0,5.0,2.0,17.0,1.74,2.37,1.16,20,1
2022-08-28,F1,14:00,Brest,Montpellier,A,A,2022/2023,50.0,1.97,100.0,0,1.0,8,2.0,52.63,57.89,4.0,2.5,0.5,4.5,3.5,1.74,1.26,1.85,6,1
2022-09-11,F1,14:00,Angers,Montpellier,H,D,2022/2023,75.0,2.16,100.0,5,3.0,2,3.0,73.68,57.89,2.0,2.33,1.25,3.33,3.5,1.74,1.05,1.74,11,1
2022-10-02,F1,14:00,Toulouse,Montpellier,H,H,2022/2023,60.0,1.96,100.0,6,3.0,6,4.0,47.37,57.89,1.6,2.75,1.6,3.0,4.0,1.74,1.42,1.65,12,1
2022-10-15,F1,20:00,Lens,Montpellier,H,D,2022/2023,40.0,1.94,80.0,5,2.0,1,4.0,68.42,57.89,0.6,2.4,2.0,2.4,5.0,1.74,2.16,1.65,17,0
2022-10-30,F1,14:00,Rennes,Montpellier,H,H,2022/2023,100.0,1.96,80.0,3,5.0,3,4.0,68.42,57.89,0.6,2.0,3.4,2.0,5.25,1.74,2.26,1.49,14,1
2022-11-06,F1,14:00,Clermont,Montpellier,D,A,2022/2023,60.0,1.88,60.0,7,3.0,3,3.0,47.37,57.89,1.6,2.2,1.4,0.8,3.4,1.74,1.05,1.89,16,0
2022-12-29,F1,16:00,Lorient,Montpellier,A,A,2022/2023,60.0,2.08,40.0,4,3.0,6,2.0,63.16,57.89,1.4,1.8,0.8,1.0,3.75,1.74,1.37,1.73,12,0
2023-01-11,F1,20:00,Nice,Montpellier,H,H,2022/2023,40.0,2.07,40.0,10,2.0,2,2.0,36.84,57.89,0.8,2.2,2.2,0.8,3.5,1.74,1.26,1.93,16,1
2023-01-29,F1,14:00,Auxerre,Montpellier,A,D,2022/2023,40.0,1.87,40.0,5,2.0,3,2.0,42.11,57.89,2.2,2.0,0.8,1.2,3.3,1.74,0.95,2.02,16,0
2023-02-05,F1,14:00,Strasbourg,Montpellier,H,H,2022/2023,60.0,1.89,20.0,2,3.0,0,1.0,52.63,57.89,1.6,1.8,1.6,1.2,3.3,1.74,1.32,2.03,6,0
2023-02-19,F1,14:00,Troyes,Montpellier,A,D,2022/2023,20.0,2.02,20.0,2,1.0,7,1.0,42.11,57.89,1.4,1.6,0.4,1.2,3.2,1.74,1.0,1.97,4,0
2023-03-12,F1,14:00,Ajaccio,Montpellier,A,D,2022/2023,20.0,2.13,20.0,1,1.0,4,1.0,36.84,57.89,1.4,1.6,0.4,1.0,3.1,1.74,0.53,2.68,7,0
2023-03-31,F1,20:00,Marseille,Montpellier,D,D,2022/2023,60.0,2.1,0.0,2,3.0,3,0.0,68.42,57.89,2.0,0.6,1.0,1.0,4.2,1.74,1.84,1.69,13,0
2023-04-16,F1,12:00,Lille,Montpellier,H,A,2022/2023,80.0,2.11,20.0,7,4.0,1,1.0,68.42,57.89,1.2,1.0,2.4,0.8,4.5,1.74,2.11,1.63,17,1
2023-04-30,F1,12:00,Monaco,Montpellier,A,A,2022/2023,80.0,2.13,40.0,4,4.0,9,2.0,68.42,57.89,2.4,0.6,1.4,1.6,4.33,1.74,1.95,1.56,7,1
2023-05-07,F1,16:05,Lyon,Montpellier,H,A,2022/2023,60.0,2.1,60.0,8,3.0,6,3.0,57.89,57.89,1.6,1.6,2.0,2.2,4.33,1.74,1.84,1.6,16,1
2023-05-20,F1,16:00,Nantes,Montpellier,A,A,2022/2023,80.0,2.2,80.0,3,4.0,6,4.0,47.37,57.89,2.4,1.6,0.8,2.6,3.6,1.74,1.05,1.9,13,1
2023-06-03,F1,20:00,Reims,Montpellier,A,H,2022/2023,40.0,1.88,100.0,5,2.0,8,5.0,52.63,57.89,1.6,1.6,1.0,3.0,4.2,1.74,1.47,1.38,11,1
2023-08-19,F1,18:00,Lyon,Montpellier,A,A,2023/2024,100.0,2.06,100.0,3,1.0,8,1.0,58.82,58.82,4.0,1.0,1.0,4.0,4.0,1.47,1.47,1.5,7,1
2023-09-03,F1,14:00,Lille,Montpellier,H,H,2023/2024,0.0,2.04,50.0,6,0.0,5,1.0,52.94,58.82,0.0,1.0,1.5,2.0,3.75,1.47,2.0,1.68,15,0
2023-09-17,F1,14:00,Strasbourg,Montpellier,D,A,2023/2024,66.67,2.2,66.67,7,2.0,4,2.0,64.71,58.82,1.0,1.33,2.0,2.0,3.5,1.47,1.29,1.95,14,1
2023-10-01,F1,16:05,Lorient,Montpellier,A,A,2023/2024,75.0,2.04,75.0,3,3.0,8,3.0,64.71,58.82,1.75,1.0,1.75,2.25,3.4,1.47,1.53,1.89,14,1
2023-10-22,F1,14:00,Nantes,Montpellier,H,H,2023/2024,60.0,2.08,60.0,5,3.0,6,3.0,47.06,58.82,1.8,1.2,2.4,1.8,3.5,1.47,1.0,1.77,14,0
2023-11-03,F1,20:00,Paris SG,Montpellier,H,H,2023/2024,100.0,2.09,60.0,10,5.0,2,3.0,82.35,58.82,0.8,1.6,3.0,1.0,6.0,1.47,2.47,1.32,21,1
2023-12-03,F1,14:00,Monaco,Montpellier,H,H,2023/2024,40.0,1.94,60.0,9,2.0,4,3.0,52.94,58.82,0.8,1.8,1.8,1.0,4.2,1.47,1.76,1.54,27,0
2023-12-17,F1,14:00,Metz,Montpellier,A,A,2023/2024,20.0,2.05,40.0,4,1.0,3,2.0,52.94,58.82,0.8,1.4,0.6,0.8,3.25,1.47,1.0,2.11,19,0
2024-01-14,F1,14:00,Brest,Montpellier,H,D,2023/2024,60.0,1.88,20.0,9,3.0,4,1.0,29.41,58.82,0.8,1.8,2.4,0.2,3.75,1.47,1.47,2.03,26,0
2024-02-03,F1,16:00,Rennes,Montpellier,H,H,2023/2024,60.0,2.02,40.0,3,3.0,9,2.0,70.59,58.82,1.0,1.8,1.6,0.4,4.2,1.47,2.0,1.92,9,1
2024-02-25,F1,19:45,Marseille,Montpellier,H,H,2023/2024,60.0,2.04,40.0,6,3.0,4,2.0,52.94,58.82,1.2,2.0,2.0,0.6,4.0,1.47,1.82,1.74,16,1
2024-03-08,F1,20:00,Nice,Montpellier,A,A,2023/2024,40.0,1.93,60.0,5,2.0,2,3.0,35.29,58.82,1.0,1.8,1.2,1.0,3.75,1.47,1.24,1.82,19,1
2024-03-31,F1,14:00,Le Havre,Montpellier,A,D,2023/2024,40.0,1.98,60.0,3,2.0,5,3.0,47.06,58.82,1.2,1.8,1.0,1.2,3.25,1.47,1.06,2.08,14,0
2024-04-14,F1,14:00,Clermont,Montpellier,D,H,2023/2024,60.0,1.93,60.0,2,3.0,6,3.0,41.18,58.82,2.2,1.6,1.0,1.4,3.6,1.47,0.82,1.65,10,0
2024-04-21,F1,14:00,Reims,Montpellier,A,A,2023/2024,40.0,2.02,60.0,4,2.0,5,3.0,47.06,58.82,1.0,1.4,0.8,1.6,3.75,1.47,1.12,1.62,22,1
2024-05-03,F1,18:00,Toulouse,Montpellier,A,D,2023/2024,80.0,1.88,60.0,5,4.0,3,3.0,64.71,58.82,1.6,0.8,1.4,1.8,3.8,1.47,1.24,1.59,15,1
2024-05-19,F1,20:00,Lens,Montpellier,D,H,2023/2024,40.0,2.16,60.0,13,2.0,2,3.0,41.18,58.82,1.2,1.0,1.4,1.8,5.5,1.47,1.59,1.35,27,1
2024-08-23,F1,19:45,Paris SG,Montpellier,H,H,2024/2025,100.0,1.94,100.0,10,1.0,3,1.0,100.0,100.0,0.0,6.0,6.0,0.0,7.0,3.67,4.0,1.33,21,1
2024-09-15,F1,14:00,Rennes,Montpellier,H,H,2024/2025,100.0,2.06,100.0,6,2.0,4,2.0,66.67,100.0,0.0,4.5,3.0,0.0,5.0,3.67,2.33,1.46,11,1
2024-09-28,F1,20:00,Monaco,Montpellier,H,D,2024/2025,50.0,2.09,100.0,7,2.0,4,3.0,50.0,100.0,0.75,3.67,1.75,0.33,5.75,3.67,1.75,1.31,21,1
2022-08-07,F1,14:00,Angers,Nantes,D,D,2022/2023,0.0,2.12,0.0,6,0.0,4,0.0,73.68,47.37,0.0,0.0,0.0,0.0,3.25,1.53,1.05,2.17,16,0
2022-08-20,F1,20:00,Marseille,Nantes,H,D,2022/2023,100.0,2.14,50.0,5,2.0,3,1.0,68.42,47.37,1.0,1.0,3.0,0.5,4.0,1.53,1.84,1.73,16,1
2022-08-31,F1,18:00,Strasbourg,Nantes,D,H,2022/2023,33.33,2.16,33.33,2,1.0,3,1.0,52.63,47.37,1.33,1.0,1.0,0.67,3.5,1.53,1.32,1.9,5,0
2022-09-11,F1,14:00,Lorient,Nantes,H,D,2022/2023,100.0,1.87,50.0,5,3.0,4,2.0,63.16,47.37,1.33,1.5,2.67,1.0,3.2,1.53,1.37,2.02,13,1
2022-10-02,F1,16:05,Monaco,Nantes,H,H,2022/2023,80.0,2.09,60.0,6,4.0,2,3.0,68.42,47.37,2.2,2.0,2.0,1.0,5.25,1.53,1.95,1.54,10,1
2022-10-09,F1,16:05,Rennes,Nantes,H,H,2022/2023,80.0,2.15,80.0,4,4.0,3,4.0,68.42,47.37,0.6,2.6,2.6,1.0,4.33,1.53,2.26,1.68,14,1
2022-10-23,F1,16:05,Nice,Nantes,D,D,2022/2023,40.0,1.86,60.0,5,2.0,4,3.0,36.84,47.37,1.6,2.4,0.8,1.0,3.4,1.53,1.26,2.09,11,0
2022-11-06,F1,14:00,Reims,Nantes,H,D,2022/2023,40.0,2.03,60.0,9,2.0,5,3.0,52.63,47.37,1.0,2.4,0.8,0.8,3.5,1.53,1.47,1.96,22,0
2022-12-28,F1,14:00,Troyes,Nantes,D,D,2022/2023,40.0,1.95,40.0,2,2.0,5,2.0,42.11,47.37,1.2,1.8,1.2,0.4,3.5,1.53,1.0,1.83,6,0
2023-01-15,F1,14:00,Montpellier,Nantes,A,A,2022/2023,60.0,1.86,40.0,5,3.0,7,2.0,68.42,47.37,2.0,1.0,0.6,0.8,3.25,1.53,1.53,2.04,11,1
2023-01-29,F1,14:00,Clermont,Nantes,D,D,2022/2023,40.0,1.84,20.0,0,2.0,0,1.0,47.37,47.37,1.4,0.4,0.8,0.8,3.1,1.53,1.05,2.29,9,0
2023-02-05,F1,14:00,Ajaccio,Nantes,A,D,2022/2023,20.0,2.25,20.0,2,1.0,3,1.0,36.84,47.37,1.4,0.2,1.0,1.0,2.9,1.53,0.53,2.82,8,0
2023-02-19,F1,16:05,Lens,Nantes,H,H,2022/2023,60.0,2.12,40.0,6,3.0,3,2.0,68.42,47.37,0.8,0.6,1.8,1.2,4.0,1.53,2.16,2.02,19,1
2023-03-04,F1,20:00,Paris SG,Nantes,H,D,2022/2023,60.0,2.04,60.0,11,3.0,5,3.0,63.16,47.37,1.4,1.4,2.6,1.6,6.0,1.53,2.37,1.52,17,1
2023-03-17,F1,20:00,Lyon,Nantes,D,D,2022/2023,40.0,1.93,40.0,6,2.0,5,2.0,57.89,47.37,0.8,1.6,0.8,1.2,4.2,1.53,1.84,1.72,11,0
2023-04-16,F1,14:00,Auxerre,Nantes,H,H,2022/2023,40.0,2.06,60.0,7,2.0,7,3.0,42.11,47.37,0.4,2.0,1.0,1.4,2.88,1.53,0.95,2.61,13,1
2023-05-03,F1,20:00,Brest,Nantes,H,H,2022/2023,60.0,1.95,60.0,4,3.0,5,3.0,52.63,47.37,1.0,2.4,1.6,1.0,3.1,1.53,1.26,2.35,8,0
2023-05-14,F1,14:00,Toulouse,Nantes,D,D,2022/2023,20.0,2.0,40.0,6,1.0,1,2.0,47.37,47.37,1.2,1.8,0.2,0.8,3.4,1.53,1.42,1.74,14,0
2023-05-27,F1,20:00,Lille,Nantes,H,A,2022/2023,100.0,1.94,40.0,2,5.0,3,2.0,68.42,47.37,0.8,1.4,2.4,0.6,4.75,1.53,2.11,1.71,9,1
2023-08-20,F1,12:00,Lille,Nantes,H,D,2023/2024,0.0,2.0,0.0,8,0.0,4,0.0,52.94,47.06,0.0,2.0,2.0,0.0,4.75,1.47,2.0,1.65,18,0
2023-09-17,F1,14:00,Clermont,Nantes,A,D,2023/2024,33.33,2.09,0.0,3,1.0,5,0.0,41.18,47.06,2.0,1.0,0.67,0.5,3.75,1.47,0.82,1.97,16,0
2023-10-01,F1,19:45,Rennes,Nantes,H,D,2023/2024,100.0,1.97,33.33,5,4.0,3,1.0,70.59,47.06,1.5,1.67,3.0,0.67,4.0,1.47,2.0,1.83,16,1
2023-10-06,F1,20:00,Strasbourg,Nantes,A,D,2023/2024,60.0,1.96,50.0,3,3.0,7,2.0,64.71,47.06,1.2,1.5,1.4,1.0,3.25,1.47,1.29,2.2,11,1
2023-10-28,F1,20:00,Lens,Nantes,H,H,2023/2024,40.0,1.89,60.0,7,2.0,1,3.0,41.18,47.06,0.8,2.0,1.6,0.8,4.2,1.47,1.59,1.74,11,1
2023-11-12,F1,14:00,Metz,Nantes,H,H,2023/2024,40.0,2.0,80.0,4,2.0,3,4.0,52.94,47.06,1.0,2.2,1.0,1.0,3.2,1.47,1.0,2.15,9,1
2023-12-09,F1,20:00,Paris SG,Nantes,H,H,2023/2024,100.0,2.05,100.0,6,5.0,4,5.0,82.35,47.06,0.6,2.6,3.4,1.0,6.0,1.47,2.47,1.38,16,1
2023-12-20,F1,20:00,Lyon,Nantes,H,D,2023/2024,40.0,2.1,80.0,7,2.0,0,4.0,58.82,47.06,1.0,2.2,1.2,0.8,3.6,1.47,1.47,1.94,8,0
2024-01-28,F1,14:00,Reims,Nantes,D,D,2023/2024,40.0,1.97,60.0,1,2.0,5,3.0,47.06,47.06,0.8,2.0,0.8,0.4,3.4,1.47,1.12,2.02,10,0
2024-02-11,F1,14:00,Toulouse,Nantes,A,A,2023/2024,40.0,2.16,60.0,3,2.0,2,3.0,64.71,47.06,1.4,1.4,0.6,0.8,3.4,1.47,1.24,2.03,16,1
2024-02-24,F1,16:00,Lorient,Nantes,A,D,2023/2024,60.0,1.91,40.0,1,3.0,6,2.0,64.71,47.06,2.0,0.8,1.6,0.8,3.1,1.47,1.53,2.34,6,0
2024-03-10,F1,19:45,Marseille,Nantes,H,H,2023/2024,40.0,2.1,20.0,4,2.0,3,1.0,52.94,47.06,1.0,0.8,2.0,0.6,4.0,1.47,1.82,2.0,12,0
2024-03-31,F1,14:00,Nice,Nantes,A,A,2023/2024,60.0,1.83,40.0,3,3.0,4,2.0,35.29,47.06,1.4,0.8,1.0,1.0,3.4,1.47,1.24,2.37,12,1
2024-04-14,F1,12:00,Le Havre,Nantes,A,D,2023/2024,20.0,1.85,40.0,1,1.0,4,2.0,47.06,47.06,1.2,0.8,0.4,1.2,2.9,1.47,1.06,2.71,10,0
2024-04-26,F1,20:00,Montpellier,Nantes,D,D,2023/2024,60.0,1.9,20.0,1,3.0,5,1.0,47.06,47.06,1.8,0.8,2.0,1.0,3.5,1.47,1.18,1.93,8,0
2024-05-04,F1,20:00,Brest,Nantes,D,D,2023/2024,20.0,1.99,20.0,2,1.0,1,1.0,29.41,47.06,1.2,0.8,1.2,0.8,3.6,1.47,1.47,2.09,9,0
2024-05-19,F1,20:00,Monaco,Nantes,H,H,2023/2024,60.0,2.2,40.0,6,3.0,3,2.0,52.94,47.06,0.6,1.2,2.4,0.8,4.75,1.47,1.76,1.37,10,1
2024-08-18,F1,16:00,Toulouse,Nantes,D,D,2024/2025,0.0,2.16,0.0,3,0.0,2,0.0,50.0,33.33,0.0,0.0,0.0,0.0,3.4,0.67,1.0,2.15,7,0
2024-08-31,F1,18:00,Montpellier,Nantes,A,A,2024/2025,50.0,1.94,50.0,5,1.0,5,1.0,66.67,33.33,2.0,0.5,1.0,1.5,3.5,0.67,1.67,1.84,11,1
2024-09-22,F1,16:00,Angers,Nantes,D,D,2024/2025,33.33,2.17,33.33,1,1.0,3,1.0,50.0,33.33,2.0,0.67,0.67,1.33,3.25,0.67,0.75,2.31,4,0
2022-08-07,F1,12:00,Toulouse,Nice,D,H,2022/2023,0.0,2.15,0.0,4,0.0,4,0.0,47.37,42.11,1.0,1.0,1.0,1.0,3.25,1.0,1.42,1.97,6,0
2022-08-21,F1,14:00,Clermont,Nice,H,H,2022/2023,50.0,1.83,0.0,2,1.0,4,0.0,47.37,42.11,2.5,1.0,0.5,0.5,3.3,1.0,1.05,1.98,7,0
2022-08-31,F1,20:00,Lille,Nice,A,A,2022/2023,100.0,1.86,33.33,6,3.0,2,1.0,68.42,42.11,3.33,1.0,2.0,1.0,3.4,1.0,2.11,1.95,18,1
2022-09-11,F1,14:00,Ajaccio,Nice,A,D,2022/2023,25.0,2.05,25.0,3,1.0,3,1.0,36.84,42.11,1.25,0.75,0.25,1.0,2.9,1.0,0.53,2.5,9,0
2022-10-01,F1,20:00,Paris SG,Nice,H,H,2022/2023,50.0,1.96,40.0,4,2.0,1,2.0,63.16,42.11,1.0,1.0,2.25,1.0,7.0,1.0,2.37,1.39,12,1
2022-10-16,F1,14:00,Auxerre,Nice,D,D,2022/2023,20.0,1.88,40.0,3,1.0,2,2.0,42.11,42.11,1.4,1.0,0.8,1.0,3.5,1.0,0.95,2.05,11,0
2022-10-30,F1,16:05,Lorient,Nice,A,H,2022/2023,80.0,1.99,60.0,8,4.0,5,3.0,63.16,42.11,1.2,1.0,1.8,1.4,3.3,1.0,1.37,2.19,14,1
2022-11-11,F1,20:00,Lyon,Nice,D,A,2022/2023,20.0,1.93,40.0,3,1.0,3,2.0,57.89,42.11,0.6,1.0,1.6,1.2,3.75,1.0,1.84,1.91,9,0
2023-01-02,F1,20:00,Rennes,Nice,H,D,2022/2023,100.0,2.07,60.0,5,5.0,3,3.0,68.42,42.11,0.8,1.4,2.6,1.2,3.75,1.0,2.26,2.0,20,1
2023-01-15,F1,14:00,Reims,Nice,D,D,2022/2023,40.0,1.85,40.0,2,2.0,4,2.0,52.63,42.11,0.4,1.0,1.2,1.0,3.2,1.0,1.47,2.11,13,0
2023-02-01,F1,20:00,Lens,Nice,A,D,2022/2023,60.0,1.91,40.0,4,3.0,6,2.0,68.42,42.11,0.6,0.8,1.8,1.0,3.3,1.0,2.16,2.2,9,0
2023-02-05,F1,19:45,Marseille,Nice,A,A,2022/2023,60.0,2.06,40.0,5,3.0,8,2.0,68.42,42.11,1.2,0.8,2.4,1.2,4.0,1.0,1.84,1.94,22,1
2023-02-26,F1,16:05,Monaco,Nice,A,A,2022/2023,80.0,1.85,60.0,4,4.0,7,3.0,68.42,42.11,1.4,0.6,2.8,1.6,3.6,1.0,1.95,1.98,15,1
2023-03-12,F1,14:00,Nantes,Nice,D,D,2022/2023,20.0,1.91,60.0,3,1.0,8,3.0,47.37,42.11,1.0,0.6,0.6,1.8,3.2,1.0,1.05,2.32,10,1
2023-04-02,F1,14:00,Angers,Nice,D,D,2022/2023,40.0,1.88,60.0,6,2.0,3,3.0,73.68,42.11,1.8,0.8,0.8,2.0,3.8,1.0,1.05,2.05,13,0
2023-04-16,F1,14:00,Brest,Nice,H,H,2022/2023,60.0,2.16,60.0,3,3.0,6,3.0,52.63,42.11,1.2,1.0,1.4,1.8,3.2,1.0,1.26,2.19,14,0
2023-04-30,F1,14:00,Troyes,Nice,A,A,2022/2023,40.0,1.9,40.0,6,2.0,13,2.0,42.11,42.11,1.6,0.8,0.8,1.4,4.0,1.0,1.0,1.78,9,0
2023-05-13,F1,16:00,Strasbourg,Nice,H,H,2022/2023,40.0,2.12,20.0,3,2.0,4,1.0,52.63,42.11,0.8,1.2,1.6,0.8,3.4,1.0,1.32,1.94,12,0
2023-05-27,F1,20:00,Montpellier,Nice,A,H,2022/2023,60.0,1.85,20.0,8,3.0,15,1.0,68.42,42.11,1.4,1.2,1.4,1.0,3.6,1.0,1.53,1.71,14,1
2023-08-20,F1,14:00,Lorient,Nice,D,D,2023/2024,0.0,2.02,0.0,2,0.0,8,0.0,64.71,41.18,1.0,1.0,1.0,1.0,3.25,1.06,1.53,2.11,9,0
2023-09-15,F1,20:00,Paris SG,Nice,A,D,2023/2024,66.67,2.0,50.0,3,2.0,8,1.0,82.35,41.18,1.33,1.5,1.67,2.0,4.5,1.06,2.47,1.56,12,1
2023-09-22,F1,20:00,Monaco,Nice,A,D,2023/2024,66.67,1.91,33.33,3,2.0,7,1.0,52.94,41.18,0.33,1.0,2.0,1.67,3.6,1.06,1.76,1.7,9,0
2023-10-07,F1,16:00,Metz,Nice,A,A,2023/2024,50.0,2.14,25.0,3,2.0,4,1.0,52.94,41.18,1.5,0.75,1.0,1.5,4.0,1.06,1.0,1.98,10,0
2023-10-27,F1,20:00,Clermont,Nice,A,D,2023/2024,20.0,2.21,20.0,3,1.0,5,1.0,41.18,41.18,1.4,0.6,0.4,1.4,3.2,1.06,0.82,2.3,8,0
2023-11-10,F1,20:00,Montpellier,Nice,D,D,2023/2024,60.0,1.88,20.0,1,3.0,4,1.0,47.06,41.18,1.0,0.4,1.2,1.2,3.25,1.06,1.18,2.05,9,0
2023-12-02,F1,20:00,Nantes,Nice,H,H,2023/2024,20.0,1.87,0.0,4,1.0,6,0.0,47.06,41.18,0.8,0.2,1.6,0.6,3.2,1.06,1.0,2.3,13,0
2023-12-16,F1,16:00,Le Havre,Nice,H,H,2023/2024,20.0,1.84,20.0,5,1.0,6,1.0,47.06,41.18,1.0,0.8,0.6,0.6,3.0,1.06,1.06,2.71,9,1
2024-01-13,F1,20:00,Rennes,Nice,H,H,2023/2024,40.0,1.91,20.0,5,2.0,2,1.0,70.59,41.18,1.0,1.2,1.4,0.4,3.3,1.06,2.0,2.28,15,0
2024-02-04,F1,16:05,Brest,Nice,D,D,2023/2024,40.0,2.05,20.0,2,2.0,1,1.0,29.41,41.18,0.2,1.2,2.0,0.2,3.0,1.06,1.47,2.91,17,0
2024-02-16,F1,20:00,Lyon,Nice,H,H,2023/2024,40.0,1.96,20.0,1,2.0,6,1.0,58.82,41.18,0.6,1.4,1.6,0.2,3.2,1.06,1.47,2.22,9,0
2024-03-03,F1,12:00,Toulouse,Nice,H,A,2023/2024,80.0,2.02,40.0,6,4.0,6,2.0,64.71,41.18,1.6,1.6,1.4,0.4,3.25,1.06,1.24,2.27,17,1
2024-03-16,F1,20:00,Lens,Nice,A,A,2023/2024,60.0,1.95,40.0,4,3.0,3,2.0,41.18,41.18,1.8,1.2,1.4,0.8,3.5,1.06,1.59,2.06,20,1
2024-04-07,F1,14:00,Reims,Nice,D,D,2023/2024,40.0,2.16,40.0,3,2.0,3,2.0,47.06,41.18,1.2,0.8,1.0,0.8,3.1,1.06,1.12,2.12,10,0
