Date,Div,Time,HomeTeam,AwayTeam,FTR,HTR,Season,Last5AwayOver2.5Perc,MaxAHH,Last5HomeOver2.5Perc,HST,Last5AwayOver2.5Count,Last5HomeOver2.5Count,AST,HomeOver2.5Perc,AwayOver2.5Perc,AvgLast5AwayGoalsConceded,AvgLast5HomeGoalsScored,AvgLast5AwayGoalsScored,AvgLast5HomeGoalsConceded,MaxC>2.5,AS,AvgAwayGoalsScored,AvgHomeGoalsScored,Over2.5
2022-10-30,I1,19:45,Torino,Milan,H,H,2022/2023,80.0,2.08,20.0,4,4.0,1.0,1,21.05,52.63,1.0,0.8,1.6,0.8,2.25,12,1.21,0.79,1
2022-11-08,I1,19:45,Cremonese,Milan,D,D,2022/2023,80.0,2.0,40.0,1,4.0,2.0,5,42.11,52.63,1.0,0.2,1.6,1.8,1.95,16,1.21,0.79,0
2023-01-04,I1,11:30,Salernitana,Milan,A,A,2022/2023,80.0,1.86,80.0,1,4.0,4.0,10,63.16,52.63,1.0,1.4,1.6,1.4,1.74,16,1.21,1.58,1
2023-01-14,I1,17:00,Lecce,Milan,D,H,2022/2023,80.0,2.13,60.0,3,4.0,3.0,5,36.84,52.63,1.2,1.4,1.4,1.2,2.13,12,1.21,0.95,1
2023-01-24,I1,19:45,Lazio,Milan,H,H,2022/2023,80.0,1.92,60.0,5,4.0,3.0,3,52.63,52.63,1.8,1.6,1.0,1.0,2.09,10,1.21,1.68,1
2023-02-05,I1,19:45,Inter,Milan,H,H,2022/2023,60.0,2.02,20.0,4,3.0,1.0,0,47.37,52.63,1.6,1.8,0.8,0.4,2.32,4,1.21,1.95,0
2023-02-18,I1,17:00,Monza,Milan,A,A,2022/2023,60.0,2.12,60.0,5,3.0,3.0,8,42.11,52.63,1.6,1.6,1.0,1.2,2.16,14,1.21,1.32,0
2023-03-04,I1,19:45,Fiorentina,Milan,H,D,2022/2023,60.0,2.09,60.0,8,3.0,3.0,6,47.37,52.63,1.8,1.2,0.8,1.2,2.28,8,1.21,1.58,1
2023-03-18,I1,19:45,Udinese,Milan,H,H,2022/2023,60.0,2.04,80.0,5,3.0,4.0,6,52.63,52.63,2.0,1.8,0.6,1.6,2.2,10,1.21,1.58,1
2023-04-02,I1,19:45,Napoli,Milan,A,A,2022/2023,60.0,2.04,60.0,4,3.0,3.0,8,52.63,52.63,1.2,1.4,1.4,1.2,2.25,14,1.21,2.11,1
2023-04-15,I1,14:00,Bologna,Milan,D,D,2022/2023,60.0,1.81,20.0,2,3.0,1.0,5,31.58,52.63,1.2,1.0,1.6,0.4,2.67,19,1.21,1.26,0
2023-04-29,I1,17:00,Roma,Milan,D,D,2022/2023,60.0,1.97,60.0,1,3.0,3.0,1,36.84,52.63,1.4,2.2,1.6,1.0,2.8,11,1.21,1.47,0
2023-05-13,I1,17:00,Spezia,Milan,H,D,2022/2023,40.0,1.98,40.0,4,2.0,2.0,3,52.63,52.63,1.4,1.0,1.4,1.4,2.19,14,1.21,0.95,0
2023-05-28,I1,19:45,Juventus,Milan,A,A,2022/2023,20.0,2.07,20.0,3,1.0,1.0,3,47.37,52.63,0.8,1.0,1.4,0.6,2.18,9,1.21,2.0,0
2023-08-21,I1,19:45,Bologna,Milan,A,A,2023/2024,0.0,1.92,0.0,5,0.0,0.0,6,36.84,78.95,0.0,0.0,2.0,2.0,2.13,10,2.0,1.74,0
2023-09-01,I1,19:45,Roma,Milan,A,A,2023/2024,50.0,2.04,100.0,2,1.0,2.0,4,52.63,78.95,0.5,1.5,2.0,2.0,2.58,9,2.0,2.0,1
2023-09-16,I1,17:00,Inter,Milan,H,H,2023/2024,66.67,1.9,66.67,7,2.0,2.0,2,52.63,78.95,2.0,3.67,1.67,0.33,1.93,9,2.0,2.32,1
2023-09-27,I1,17:30,Cagliari,Milan,A,A,2023/2024,75.0,2.06,33.33,6,3.0,1.0,6,63.16,78.95,1.75,0.33,2.0,1.67,2.37,17,2.0,1.47,1
2023-10-07,I1,19:45,Genoa,Milan,A,D,2023/2024,60.0,1.96,75.0,1,3.0,3.0,3,42.11,78.95,1.4,1.75,1.8,2.0,2.35,12,2.0,1.42,0
2023-10-29,I1,19:45,Napoli,Milan,D,A,2023/2024,80.0,1.98,80.0,4,4.0,4.0,6,63.16,78.95,1.8,2.0,1.8,1.6,2.04,20,2.0,1.26,1
2023-11-11,I1,14:00,Lecce,Milan,D,A,2023/2024,80.0,1.93,40.0,5,4.0,2.0,6,36.84,78.95,2.0,0.8,1.8,1.6,2.27,10,2.0,0.89,1
2023-12-09,I1,17:00,Atalanta,Milan,H,D,2023/2024,80.0,1.89,60.0,7,4.0,3.0,4,68.42,78.95,1.6,1.4,2.0,1.2,2.13,14,2.0,2.21,1
2023-12-22,I1,19:45,Salernitana,Milan,D,D,2023/2024,80.0,1.97,80.0,7,4.0,4.0,9,68.42,78.95,1.8,1.4,1.8,1.8,1.72,21,2.0,0.89,1
2024-01-07,I1,11:30,Empoli,Milan,A,A,2023/2024,100.0,2.08,60.0,2,5.0,3.0,6,31.58,78.95,1.8,0.8,2.2,2.6,1.84,13,2.0,0.79,1
2024-01-20,I1,19:45,Udinese,Milan,A,D,2023/2024,100.0,2.0,100.0,6,5.0,5.0,7,47.37,78.95,1.8,2.2,2.4,2.0,1.95,15,2.0,1.11,1
2024-02-03,I1,17:00,Frosinone,Milan,A,D,2023/2024,100.0,2.09,80.0,4,5.0,4.0,5,73.68,78.95,1.8,1.6,2.6,1.8,1.72,13,2.0,1.47,1
2024-02-18,I1,19:45,Monza,Milan,H,H,2023/2024,100.0,1.86,40.0,6,5.0,2.0,6,42.11,78.95,2.0,1.2,2.6,1.6,2.06,16,2.0,1.21,1
2024-03-01,I1,19:45,Lazio,Milan,A,D,2023/2024,80.0,2.05,40.0,3,4.0,2.0,5,26.32,78.95,1.6,1.0,2.4,0.8,2.18,14,2.0,1.21,0
2024-03-17,I1,14:00,Verona,Milan,A,A,2023/2024,80.0,1.98,60.0,4,4.0,3.0,6,57.89,78.95,1.8,1.4,2.4,1.4,2.02,18,2.0,1.21,1
2024-03-30,I1,19:45,Fiorentina,Milan,A,D,2023/2024,80.0,2.12,80.0,7,4.0,4.0,10,68.42,78.95,1.6,2.0,2.2,1.4,1.96,14,2.0,1.95,1
2024-04-14,I1,14:00,Sassuolo,Milan,D,H,2023/2024,80.0,1.93,60.0,5,4.0,3.0,7,47.37,78.95,1.8,1.6,2.2,2.6,1.7,23,2.0,1.21,1
2024-04-27,I1,17:00,Juventus,Milan,D,D,2023/2024,60.0,1.87,40.0,7,3.0,2.0,0,26.32,78.95,1.0,1.2,1.8,0.8,2.05,9,2.0,1.37,0
2024-05-18,I1,19:45,Torino,Milan,H,H,2023/2024,80.0,2.02,20.0,5,4.0,1.0,4,26.32,78.95,1.6,0.8,1.8,0.2,2.27,16,2.0,0.95,1
2024-08-24,I1,17:30,Parma,Milan,H,H,2024/2025,100.0,2.03,50.0,5,1.0,1.0,5,75.0,100.0,2.0,1.5,1.0,1.0,1.63,17,1.67,1.75,1
2024-08-31,I1,19:45,Lazio,Milan,D,A,2024/2025,100.0,1.8,100.0,5,2.0,2.0,4,100.0,100.0,2.0,2.5,1.5,1.5,1.91,10,1.67,2.33,1
2024-09-22,I1,19:45,Inter,Milan,A,D,2024/2025,100.0,1.85,66.67,4,3.0,2.0,8,66.67,100.0,1.67,2.33,1.67,0.67,1.78,16,1.67,2.33,1
2022-08-21,I1,17:30,Napoli,Monza,H,H,2022/2023,100.0,2.04,100.0,5,1.0,1.0,1,52.63,47.37,4.0,4.0,0.0,0.0,1.48,4,1.21,2.11,1
2022-08-30,I1,19:45,Roma,Monza,H,H,2022/2023,100.0,1.89,50.0,7,2.0,1.0,1,36.84,47.37,3.5,2.0,0.0,0.0,1.6,13,1.21,1.47,1
2022-09-11,I1,14:00,Lecce,Monza,D,A,2022/2023,66.67,2.03,33.33,3,2.0,1.0,1,36.84,47.37,2.67,1.0,0.33,1.33,2.13,2,1.21,0.95,0
2022-10-02,I1,14:00,Sampdoria,Monza,A,A,2022/2023,75.0,2.04,40.0,1,3.0,2.0,6,31.58,47.37,2.0,0.4,1.0,1.6,2.07,13,1.21,0.63,1
2022-10-15,I1,14:00,Empoli,Monza,H,H,2022/2023,60.0,1.86,40.0,5,3.0,2.0,4,42.11,47.37,1.8,0.8,0.8,1.2,1.99,16,1.21,1.16,0
2022-10-22,I1,17:00,Milan,Monza,H,H,2022/2023,60.0,1.93,60.0,7,3.0,3.0,6,52.63,47.37,1.8,2.4,1.0,1.0,1.79,16,1.21,2.16,1
2022-11-10,I1,19:45,Lazio,Monza,H,D,2022/2023,40.0,2.18,40.0,4,2.0,2.0,0,52.63,47.37,1.4,1.6,1.0,0.6,2.04,8,1.21,1.68,0
2023-01-04,I1,17:30,Fiorentina,Monza,D,H,2022/2023,40.0,1.95,60.0,6,2.0,3.0,3,47.37,47.37,1.4,1.6,1.0,2.0,2.12,10,1.21,1.58,0
2023-01-14,I1,14:00,Cremonese,Monza,A,A,2022/2023,40.0,2.09,20.0,7,2.0,1.0,3,42.11,47.37,1.8,0.4,1.0,1.0,2.24,8,1.21,0.79,1
2023-01-29,I1,14:00,Juventus,Monza,A,A,2022/2023,40.0,1.99,40.0,8,2.0,2.0,3,47.37,47.37,1.6,1.8,1.4,1.0,2.04,3,1.21,2.0,0
2023-02-12,I1,14:00,Bologna,Monza,A,A,2022/2023,20.0,1.95,40.0,3,1.0,2.0,4,31.58,47.37,0.8,1.4,1.4,0.8,2.31,5,1.21,1.26,0
2023-02-26,I1,14:00,Salernitana,Monza,H,D,2022/2023,40.0,2.09,40.0,5,2.0,2.0,3,63.16,47.37,1.2,0.8,1.4,1.6,2.16,14,1.21,1.58,1
2023-03-12,I1,14:00,Verona,Monza,D,D,2022/2023,40.0,2.2,20.0,3,2.0,1.0,3,52.63,47.37,1.2,1.0,1.4,1.0,2.47,9,1.21,1.05,0
2023-04-08,I1,11:30,Udinese,Monza,D,H,2022/2023,40.0,2.13,80.0,5,2.0,4.0,5,52.63,47.37,1.2,2.0,1.2,1.6,2.2,12,1.21,1.58,1
2023-04-15,I1,19:45,Inter,Monza,A,D,2022/2023,40.0,2.06,20.0,6,2.0,1.0,2,47.37,47.37,1.2,1.0,1.0,0.8,1.94,7,1.21,1.95,0
2023-04-28,I1,19:45,Spezia,Monza,A,A,2022/2023,40.0,2.04,40.0,4,2.0,2.0,4,52.63,47.37,1.2,0.6,1.2,1.4,2.28,8,1.21,0.95,0
2023-05-07,I1,14:00,Torino,Monza,D,D,2022/2023,20.0,2.02,40.0,5,1.0,2.0,8,21.05,47.37,0.8,0.6,1.4,1.8,2.45,10,1.21,0.79,0
2023-05-19,I1,19:45,Sassuolo,Monza,A,H,2022/2023,40.0,1.94,40.0,4,2.0,2.0,5,47.37,47.37,0.8,1.2,1.6,1.0,1.76,16,1.21,1.26,1
2023-06-04,I1,20:00,Atalanta,Monza,H,H,2022/2023,40.0,2.04,80.0,10,2.0,4.0,4,57.89,47.37,1.4,2.8,1.6,1.6,1.56,8,1.21,2.0,1
2023-08-19,I1,19:45,Inter,Monza,H,H,2023/2024,0.0,1.86,0.0,3,0.0,0.0,2,52.63,36.84,2.0,2.0,0.0,0.0,1.63,12,0.84,2.32,0
2023-09-02,I1,19:45,Atalanta,Monza,H,H,2023/2024,50.0,2.13,100.0,8,1.0,1.0,2,68.42,36.84,2.5,3.0,0.0,0.0,1.71,8,0.84,2.21,1
2023-09-23,I1,19:45,Lazio,Monza,D,D,2023/2024,33.33,2.05,0.0,1,1.0,0.0,4,26.32,36.84,2.0,0.5,0.33,1.0,1.81,16,0.84,1.21,0
2023-10-02,I1,17:30,Sassuolo,Monza,A,D,2023/2024,25.0,1.97,50.0,7,1.0,2.0,4,47.37,36.84,1.5,1.75,0.5,1.5,1.68,13,0.84,1.21,0
2023-10-22,I1,11:30,Roma,Monza,H,D,2023/2024,20.0,1.97,60.0,4,1.0,3.0,4,52.63,36.84,1.4,2.6,0.4,0.8,2.0,11,0.84,2.0,0
2023-11-05,I1,11:30,Verona,Monza,A,A,2023/2024,40.0,1.89,60.0,5,2.0,3.0,6,57.89,36.84,1.2,0.8,1.0,1.6,2.35,12,0.84,1.21,1
2023-11-26,I1,11:30,Cagliari,Monza,D,H,2023/2024,20.0,2.11,80.0,6,1.0,4.0,4,63.16,36.84,0.8,1.8,1.2,2.4,2.05,12,0.84,1.47,0
2023-12-17,I1,11:30,Milan,Monza,H,H,2023/2024,40.0,2.13,40.0,9,2.0,2.0,4,52.63,36.84,1.2,1.4,1.0,0.6,1.82,21,0.84,2.0,1
2023-12-29,I1,17:30,Napoli,Monza,D,D,2023/2024,40.0,2.11,60.0,9,2.0,3.0,3,63.16,36.84,1.2,0.8,0.8,1.4,1.76,8,0.84,1.26,0
2024-01-06,I1,14:00,Frosinone,Monza,A,A,2023/2024,60.0,1.97,80.0,5,3.0,4.0,2,73.68,36.84,1.4,1.4,1.4,1.4,1.97,7,0.84,1.47,1
2024-01-21,I1,14:00,Empoli,Monza,H,H,2023/2024,60.0,2.07,60.0,5,3.0,3.0,5,31.58,36.84,1.8,1.4,0.8,2.0,2.16,15,0.84,0.79,1
2024-02-03,I1,14:00,Udinese,Monza,D,D,2023/2024,60.0,1.98,80.0,6,3.0,4.0,2,47.37,36.84,1.6,1.6,0.6,1.4,2.29,3,0.84,1.11,0
2024-02-24,I1,17:00,Salernitana,Monza,A,D,2023/2024,40.0,2.12,80.0,3,2.0,4.0,7,68.42,36.84,1.0,0.8,1.0,2.2,2.2,17,0.84,0.89,0
2024-03-09,I1,19:45,Genoa,Monza,A,A,2023/2024,60.0,1.88,60.0,6,3.0,3.0,5,42.11,36.84,1.4,1.4,1.6,1.6,2.47,9,0.84,1.42,1
2024-03-30,I1,14:00,Torino,Monza,H,D,2023/2024,40.0,1.88,0.0,6,2.0,0.0,2,26.32,36.84,1.2,0.6,1.0,0.4,2.42,9,0.84,0.95,0
2024-04-13,I1,19:45,Bologna,Monza,D,D,2023/2024,20.0,2.0,20.0,7,1.0,1.0,0,36.84,36.84,0.6,1.4,1.0,0.2,2.14,4,0.84,1.74,0
2024-04-27,I1,14:00,Lecce,Monza,D,D,2023/2024,20.0,2.15,20.0,4,1.0,1.0,1,36.84,36.84,0.8,0.4,1.2,1.2,2.33,9,0.84,0.89,0
2024-05-13,I1,19:45,Fiorentina,Monza,H,D,2023/2024,40.0,1.97,80.0,8,2.0,4.0,2,68.42,36.84,1.2,2.2,1.0,1.4,1.7,5,0.84,1.95,1
2024-05-25,I1,17:00,Juventus,Monza,H,H,2023/2024,20.0,1.99,0.0,4,1.0,0.0,4,26.32,36.84,1.2,0.8,0.4,0.2,1.63,12,0.84,1.37,0
2024-08-17,I1,19:45,Empoli,Monza,D,D,2024/2025,0.0,2.16,0.0,1,0.0,0.0,1,0.0,33.33,0.0,0.0,0.0,0.0,2.35,4,0.67,0.0,0
2024-09-01,I1,17:30,Fiorentina,Monza,D,A,2024/2025,50.0,1.94,50.0,5,1.0,1.0,3,66.67,33.33,1.0,1.0,1.0,1.0,2.25,4,0.67,1.33,1
2024-09-29,I1,19:45,Napoli,Monza,H,H,2024/2025,33.33,1.86,66.67,2,1.0,2.0,1,66.67,33.33,1.33,2.33,0.67,0.33,1.8,5,0.67,2.33,0
2022-08-15,I1,17:30,Verona,Napoli,A,A,2022/2023,100.0,2.11,100.0,3,1.0,1.0,8,52.63,47.37,2.0,2.0,5.0,5.0,1.79,25,1.95,1.05,1
2022-08-28,I1,19:45,Fiorentina,Napoli,D,D,2022/2023,50.0,2.08,50.0,5,1.0,1.0,2,47.37,47.37,1.0,1.5,2.5,1.0,1.79,13,1.95,1.58,0
2022-09-03,I1,19:45,Lazio,Napoli,A,D,2022/2023,66.67,1.86,100.0,2,2.0,3.0,7,52.63,47.37,1.0,2.0,2.33,1.33,1.78,19,1.95,1.68,1
2022-09-18,I1,19:45,Milan,Napoli,A,D,2022/2023,75.0,1.89,75.0,5,3.0,3.0,4,52.63,47.37,1.0,2.5,2.25,1.5,2.1,9,1.95,2.16,1
2022-10-09,I1,17:00,Cremonese,Napoli,A,A,2022/2023,80.0,1.91,75.0,1,4.0,3.0,10,42.11,47.37,1.0,0.5,2.6,2.5,1.64,21,1.95,0.79,1
2022-10-23,I1,19:45,Roma,Napoli,A,D,2022/2023,60.0,1.84,40.0,0,3.0,2.0,5,36.84,47.37,0.6,1.2,1.8,0.6,1.94,12,1.95,1.47,0
2022-11-05,I1,17:00,Atalanta,Napoli,A,A,2022/2023,80.0,2.1,40.0,4,4.0,2.0,5,57.89,47.37,0.8,1.0,2.2,1.2,1.78,7,1.95,2.0,1
2023-01-04,I1,19:45,Inter,Napoli,H,D,2022/2023,60.0,2.03,60.0,1,3.0,3.0,2,47.37,47.37,0.8,2.6,1.8,0.6,1.8,9,1.95,1.95,0
2023-01-08,I1,17:00,Sampdoria,Napoli,A,A,2022/2023,40.0,2.04,20.0,2,2.0,1.0,8,31.58,47.37,0.6,0.0,1.8,2.0,1.81,24,1.95,0.63,0
2023-01-21,I1,17:00,Salernitana,Napoli,A,A,2022/2023,20.0,2.02,40.0,2,1.0,2.0,4,63.16,47.37,0.4,1.0,1.4,1.4,1.58,9,1.95,1.58,0
2023-02-05,I1,11:30,Spezia,Napoli,A,D,2022/2023,40.0,1.88,40.0,3,2.0,2.0,5,52.63,47.37,0.4,0.6,1.8,1.6,1.76,12,1.95,0.95,1
2023-02-17,I1,19:45,Sassuolo,Napoli,A,A,2022/2023,20.0,1.86,20.0,2,1.0,1.0,4,47.37,47.37,0.2,0.6,1.8,1.4,1.78,15,1.95,1.26,0
2023-02-25,I1,17:00,Empoli,Napoli,A,A,2022/2023,20.0,1.89,40.0,2,1.0,2.0,6,42.11,47.37,0.0,1.4,2.2,1.2,1.74,19,1.95,1.16,0
2023-03-19,I1,14:00,Torino,Napoli,A,A,2022/2023,40.0,1.87,40.0,2,2.0,2.0,6,21.05,47.37,0.0,0.8,2.6,1.4,2.55,12,1.95,0.79,1
2023-04-07,I1,18:00,Lecce,Napoli,A,A,2022/2023,60.0,2.05,40.0,3,3.0,2.0,3,36.84,47.37,0.2,0.6,2.6,1.6,2.53,9,1.95,0.95,1
2023-04-23,I1,19:45,Juventus,Napoli,A,D,2022/2023,40.0,2.07,40.0,4,2.0,2.0,6,47.37,47.37,0.2,2.0,2.2,1.0,2.52,17,1.95,2.0,0
2023-05-04,I1,19:45,Udinese,Napoli,D,H,2022/2023,40.0,1.92,80.0,3,2.0,4.0,4,52.63,47.37,0.4,2.2,2.0,1.2,2.05,7,1.95,1.58,0
2023-05-14,I1,14:00,Monza,Napoli,H,H,2022/2023,40.0,1.96,20.0,4,2.0,1.0,7,42.11,47.37,0.8,1.4,1.6,1.2,1.99,20,1.95,1.32,0
2023-05-28,I1,14:00,Bologna,Napoli,D,A,2022/2023,40.0,2.02,40.0,6,2.0,2.0,8,31.58,47.37,1.2,1.4,1.2,0.8,1.97,11,1.95,1.26,1
2023-08-19,I1,17:30,Frosinone,Napoli,A,A,2023/2024,100.0,1.89,100.0,1,1.0,1.0,8,73.68,47.37,1.0,1.0,3.0,3.0,1.83,19,1.63,1.47,1
2023-09-16,I1,19:45,Genoa,Napoli,D,H,2023/2024,100.0,2.07,100.0,3,2.0,2.0,4,42.11,47.37,1.5,1.5,2.5,3.0,2.06,12,1.63,1.42,1
2023-09-24,I1,17:00,Bologna,Napoli,D,D,2023/2024,66.67,1.91,33.33,2,2.0,1.0,4,36.84,47.37,1.0,0.67,1.67,1.0,1.89,12,1.63,1.74,0
2023-09-30,I1,14:00,Lecce,Napoli,A,A,2023/2024,75.0,1.93,50.0,4,3.0,2.0,6,36.84,47.37,0.75,1.25,2.25,1.25,2.09,15,1.63,0.89,1
2023-10-21,I1,14:00,Verona,Napoli,A,A,2023/2024,80.0,2.08,50.0,9,4.0,2.0,10,57.89,47.37,0.8,0.75,2.4,1.25,1.9,22,1.63,1.21,1
2023-11-04,I1,14:00,Salernitana,Napoli,A,A,2023/2024,60.0,1.96,60.0,3,3.0,3.0,8,68.42,47.37,0.6,0.6,2.2,2.4,1.62,21,1.63,0.89,0
2023-11-25,I1,17:00,Atalanta,Napoli,A,A,2023/2024,60.0,1.99,40.0,5,3.0,2.0,4,68.42,47.37,0.4,1.2,2.2,0.8,1.86,11,1.63,2.21,1
2023-12-08,I1,19:45,Juventus,Napoli,H,D,2023/2024,60.0,2.0,20.0,2,3.0,1.0,1,26.32,47.37,0.6,1.4,2.2,0.4,2.23,13,1.63,1.37,0
2023-12-23,I1,19:45,Roma,Napoli,H,D,2023/2024,40.0,2.18,40.0,4,2.0,2.0,2,52.63,47.37,1.0,1.8,1.4,0.6,2.3,7,1.63,2.0,0
2024-01-07,I1,14:00,Torino,Napoli,H,H,2023/2024,40.0,2.16,60.0,6,2.0,3.0,3,26.32,47.37,1.4,2.0,0.8,0.4,2.43,10,1.63,0.95,1
2024-01-28,I1,17:00,Lazio,Napoli,D,D,2023/2024,40.0,1.99,20.0,1,2.0,1.0,0,26.32,47.37,1.4,1.0,0.4,0.6,2.64,5,1.63,1.21,0
2024-02-11,I1,19:45,Milan,Napoli,H,H,2023/2024,20.0,2.0,60.0,6,1.0,3.0,2,52.63,47.37,1.4,2.0,0.0,0.6,2.1,12,1.63,2.0,0
2024-02-25,I1,14:00,Cagliari,Napoli,D,D,2023/2024,20.0,2.03,60.0,3,1.0,3.0,4,63.16,47.37,1.4,1.0,0.2,1.4,1.85,9,1.63,1.47,0
2024-02-28,I1,17:00,Sassuolo,Napoli,A,A,2023/2024,40.0,1.88,60.0,2,2.0,3.0,9,47.37,47.37,1.2,1.2,1.4,2.4,1.75,27,1.63,1.21,1
2024-03-17,I1,19:45,Inter,Napoli,D,H,2023/2024,20.0,2.04,60.0,6,1.0,3.0,3,52.63,47.37,0.8,2.4,1.6,0.4,1.79,11,1.63,2.32,0
2024-04-07,I1,14:00,Monza,Napoli,A,H,2023/2024,40.0,2.05,60.0,2,2.0,3.0,8,42.11,47.37,1.2,1.6,2.4,2.0,1.87,19,1.63,1.21,1
2024-04-20,I1,17:00,Empoli,Napoli,H,H,2023/2024,40.0,2.03,20.0,1,2.0,1.0,1,31.58,47.37,1.2,1.0,2.4,1.0,1.85,9,1.63,0.79,0
2024-05-06,I1,19:45,Udinese,Napoli,D,D,2023/2024,40.0,1.91,40.0,2,2.0,2.0,4,47.37,47.37,1.2,0.8,2.4,1.6,1.86,12,1.63,1.11,0
2024-05-17,I1,19:45,Fiorentina,Napoli,D,H,2023/2024,40.0,2.06,80.0,5,2.0,4.0,3,68.42,47.37,1.4,2.2,1.6,1.4,1.84,15,1.63,1.95,1
2024-08-18,I1,17:30,Verona,Napoli,H,D,2024/2025,100.0,1.89,100.0,5,1.0,1.0,5,100.0,66.67,3.0,3.0,0.0,0.0,1.95,15,1.33,1.67,1
2024-09-15,I1,17:00,Cagliari,Napoli,A,A,2024/2025,100.0,2.09,33.33,3,2.0,1.0,5,25.0,66.67,1.5,0.33,2.0,1.67,1.87,12,1.33,0.25,1
2024-09-21,I1,17:00,Juventus,Napoli,D,D,2024/2025,66.67,1.95,33.33,1,2.0,1.0,1,33.33,66.67,1.0,1.0,1.33,0.0,2.38,8,1.33,1.0,0
2024-08-31,I1,19:45,Napoli,Parma,H,A,2024/2025,100.0,2.12,100.0,7,1.0,2.0,2,66.67,100.0,2.0,2.5,1.0,0.5,1.61,13,1.5,2.33,1
2024-09-21,I1,19:45,Lecce,Parma,D,H,2024/2025,100.0,1.93,66.67,3,2.0,2.0,10,66.67,100.0,2.0,1.0,1.5,2.0,1.97,24,1.5,1.0,1
2022-08-14,I1,19:45,Salernitana,Roma,A,A,2022/2023,0.0,2.17,0.0,2,0.0,0.0,5,63.16,47.37,0.0,0.0,1.0,1.0,1.81,20,1.16,1.58,0
2022-08-27,I1,17:30,Juventus,Roma,D,H,2022/2023,0.0,2.12,50.0,3,0.0,1.0,4,47.37,47.37,0.5,2.0,1.0,0.5,2.32,8,1.16,2.0,0
2022-09-04,I1,19:45,Udinese,Roma,H,H,2022/2023,33.33,1.98,33.33,5,1.0,1.0,2,52.63,47.37,1.67,1.67,0.67,0.0,2.07,12,1.16,1.58,1
2022-09-12,I1,19:45,Empoli,Roma,A,D,2022/2023,50.0,1.98,33.33,3,2.0,1.0,7,42.11,47.37,1.5,0.67,1.0,1.0,1.98,13,1.16,1.16,1
2022-10-01,I1,17:00,Inter,Roma,A,D,2022/2023,60.0,2.12,75.0,2,3.0,3.0,3,47.37,47.37,1.4,2.0,1.2,0.75,1.97,10,1.16,1.95,1
2022-10-17,I1,17:30,Sampdoria,Roma,A,A,2022/2023,60.0,1.95,40.0,1,3.0,2.0,4,31.58,47.37,1.4,0.4,1.2,1.4,2.04,7,1.16,0.63,0
2022-10-31,I1,17:30,Verona,Roma,A,D,2022/2023,80.0,2.05,80.0,3,4.0,4.0,6,52.63,47.37,1.4,1.0,1.6,1.8,2.07,14,1.16,1.05,1
2022-11-09,I1,17:30,Sassuolo,Roma,D,D,2022/2023,60.0,2.12,80.0,6,3.0,4.0,4,47.37,47.37,0.8,2.0,1.8,1.4,1.92,10,1.16,1.26,0
2023-01-08,I1,19:45,Milan,Roma,D,H,2022/2023,60.0,1.89,80.0,5,3.0,4.0,3,52.63,47.37,1.0,2.4,1.8,1.0,1.98,12,1.16,2.16,1
2023-01-22,I1,17:00,Spezia,Roma,A,A,2022/2023,40.0,2.1,40.0,0,2.0,2.0,3,52.63,47.37,0.8,0.8,1.8,1.4,2.31,13,1.16,0.95,0
2023-01-29,I1,19:45,Napoli,Roma,H,H,2022/2023,60.0,2.0,80.0,6,3.0,4.0,3,52.63,47.37,1.2,3.2,1.8,0.8,2.2,11,1.16,2.11,1
2023-02-11,I1,17:00,Lecce,Roma,D,D,2022/2023,40.0,1.93,80.0,3,2.0,4.0,5,36.84,47.37,1.2,1.6,1.4,1.4,2.69,12,1.16,0.95,0
2023-02-28,I1,17:30,Cremonese,Roma,H,H,2022/2023,60.0,1.88,60.0,2,3.0,3.0,3,42.11,47.37,1.4,1.0,1.4,1.8,2.51,10,1.16,0.79,1
2023-03-19,I1,17:00,Lazio,Roma,H,D,2022/2023,40.0,2.02,20.0,5,2.0,1.0,3,52.63,47.37,1.2,1.4,1.0,0.6,3.2,8,1.16,1.68,0
2023-04-08,I1,17:30,Torino,Roma,A,A,2022/2023,40.0,1.87,40.0,1,2.0,2.0,1,21.05,47.37,1.2,0.8,0.8,1.4,3.06,9,1.16,0.79,0
2023-04-24,I1,19:45,Atalanta,Roma,H,H,2022/2023,40.0,2.04,60.0,4,2.0,3.0,1,57.89,47.37,1.4,1.2,0.8,1.2,2.38,14,1.16,2.0,1
2023-05-03,I1,20:00,Monza,Roma,D,D,2022/2023,40.0,2.05,40.0,4,2.0,2.0,8,42.11,47.37,1.4,1.4,0.8,1.4,2.58,14,1.16,1.32,0
2023-05-14,I1,17:00,Bologna,Roma,D,D,2022/2023,20.0,1.85,20.0,3,1.0,1.0,2,31.58,47.37,1.0,1.0,0.6,0.4,2.54,7,1.16,1.26,0
2023-05-27,I1,17:00,Fiorentina,Roma,H,A,2022/2023,40.0,1.82,40.0,5,2.0,2.0,4,47.37,47.37,1.2,2.2,0.8,0.6,2.36,8,1.16,1.58,1
2023-08-26,I1,19:45,Verona,Roma,H,H,2023/2024,100.0,2.06,100.0,3,1.0,1.0,7,57.89,68.42,2.0,2.0,1.0,1.0,2.63,23,1.42,1.21,1
2023-09-24,I1,19:45,Torino,Roma,D,D,2023/2024,50.0,1.77,0.0,4,1.0,0.0,3,26.32,68.42,1.5,0.67,1.0,0.33,2.74,11,1.42,0.95,0
